Stop_ID,Route_ID,Route_Name,Route,TNODE,ISTOP,ZONE,StopName
5767,164,335103,335,3303,10,538,OLIVE               MELROSE             
5768,164,335103,335,3442,10,567,MELROSE             COPPER              
5769,164,335103,335,3524,10,579,W VISTA             MELROSE             
5770,164,335103,335,3495,10,567,VISTA               VALENCIA            
5771,164,335103,335,3413,10,557,VISTA VILLAGE       CAMINO PATRICIA     
5772,164,335103,335,3333,10,515,OLIVE               VISTA TRANSIT CTR   
5773,165,347110,347,4207,10,871,PALOMAR COLLEGE     TRANSIT CENTER      
5774,165,347110,347,4243,10,898,DESCANSO            LAS POSAS           
5775,165,347110,347,4317,10,977,GRAND               LAS POSAS           
5776,165,347110,347,4380,10,977,LA MIRADA           LAS POSAS           
5777,165,347110,347,4470,10,977,LAS POSAS           LINDA VISTA         
5778,165,347110,347,4580,10,1020,LOS POSAS           SAN MARCOS          
5779,165,347110,347,4555,10,1020,SAN MARCOS          DRIVEWAY            
5780,165,347110,347,4538,10,1007,VIA VERA CRUZ       SAN MARCOS          
5781,165,347110,347,15685,10,1041,VIA VERA CRUZ       CREEKSIDE           
5782,165,347110,347,4640,10,1041,DISCOVERY           LAKESHORE           
5783,165,347110,347,4731,10,1069,CRAVEN              FOXHALL             
5784,165,347110,347,4745,10,1086,CRAVEN              RUSH DR             
5785,165,347110,347,4748,10,1058,TWIN OAKS VALLEY    CRAVEN              
5786,165,347110,347,4719,10,1058,CRAVEN              TRANSIT CENTER      
5787,165,347110,347,4536,10,1013,BARHAM              W LA MOREE          
5788,166,347210,347,4536,10,1013,BARHAM              W LA MOREE          
5789,166,347210,347,4719,10,1058,CRAVEN              TRANSIT CENTER      
5790,166,347210,347,4748,10,1058,TWIN OAKS VALLEY    CRAVEN              
5791,166,347210,347,4745,10,1086,CRAVEN              RUSH DR             
5792,166,347210,347,4731,10,1069,CRAVEN              FOXHALL             
5793,166,347210,347,4500,10,1000,SAN MARCOS          BENT                
5794,166,347210,347,4538,10,1007,VIA VERA CRUZ       SAN MARCOS          
5795,166,347210,347,4555,10,1020,SAN MARCOS          DRIVEWAY            
5796,166,347210,347,4580,10,1020,LOS POSAS           SAN MARCOS          
5797,166,347210,347,4470,10,977,LAS POSAS           LINDA VISTA         
5798,166,347210,347,4380,10,977,LA MIRADA           LAS POSAS           
5799,166,347210,347,4317,10,977,GRAND               LAS POSAS           
5800,166,347210,347,4243,10,898,DESCANSO            LAS POSAS           
5801,166,347210,347,4207,10,871,PALOMAR COLLEGE     TRANSIT CENTER      
5802,167,351106,351,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
5803,167,351106,351,4927,10,1214,ORANGE              GRAND               
5804,167,351106,351,4901,10,1200,N MAPLE             GRAND               
5805,167,351106,351,4889,10,1189,GRAND               BROADWAY            
5806,167,351106,351,4868,10,1165,GRAND               JUNIPER             
5807,167,351106,351,4841,10,1134,GRAND               VALLEY BLVD         
5808,167,351106,351,4820,10,1134,FIG                 GRAND               
5809,167,351106,351,4799,10,1149,DATE                GRAND               
5810,167,351106,351,4780,10,1149,S BEECH             GRAND               
5811,167,351106,351,4767,10,1107,GRAND               ASH                 
5812,167,351106,351,4751,10,1107,GRAND               OHIO                
5813,167,351106,351,4717,10,1114,GRAND               HARDING             
5814,167,351106,351,4676,10,1053,GRAND               ROSE                
5815,167,351106,351,4661,10,1053,GRAND               FAIRDALE/FERNWOOD   
5816,167,351106,351,4609,10,1053,GRAND               FOXDALE/GAYLAND     
5817,167,351106,351,4496,10,967,VALLEY              MIDWAY              
5818,167,351106,351,4366,10,935,WASHINGTON          MIDWAY              
5819,167,351106,351,4436,10,972,WASHINGTON          WASHINGTON          
5820,167,351106,351,4499,10,972,ROSE                WASHINGTON          
5821,167,351106,351,4522,10,1011,WASHINGTON          MILLS               
5822,167,351106,351,4569,10,1035,HARDING SB          WASHINGTON          
5823,167,351106,351,4645,10,1085,WASHINGTON          BEECH               
5824,167,351106,351,4681,10,1054,WASHINGTON          DATE                
5825,167,351106,351,4715,10,1089,WASHINGTON          N GRAPE             
5826,167,351106,351,4758,10,1133,WASHINGTON          JUNIPER             
5827,167,351106,351,4772,10,1133,BROADWAY            WASHINGTON/BROADWAY 
5828,167,351106,351,4857,10,1171,BROADWAY            PENNSYLVANIA        
5829,167,351106,351,10534,10,1166,VALLEY              unknown             
5830,167,351106,351,4896,7,1166,ESCONDIDO           VALLEY              
5831,167,351106,351,4913,9,1183,DRIVEWAY            ORANGE              
5832,167,351106,351,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
5833,168,352108,352,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
5834,168,352108,352,4897,10,1172,QUINCE              NORLAK              
5835,168,352108,352,4827,10,1135,QUINCE              WASHINGTON/QUINCE   
5836,168,352108,352,4813,10,1172,CENTRE CITY         WASHINGTON          
5837,168,352108,352,4800,10,1163,ESCONDIDO           WASHINGTON          
5838,168,352108,352,4772,10,1133,BROADWAY            WASHINGTON/BROADWAY 
5839,168,352108,352,4758,10,1133,WASHINGTON          JUNIPER             
5840,168,352108,352,4715,10,1089,WASHINGTON          N GRAPE             
5841,168,352108,352,4681,10,1054,WASHINGTON          DATE                
5842,168,352108,352,4645,10,1085,WASHINGTON          BEECH               
5843,168,352108,352,4569,10,1035,HARDING SB          WASHINGTON          
5844,168,352108,352,4522,10,1011,WASHINGTON          MILLS               
5845,168,352108,352,4499,10,972,ROSE                WASHINGTON          
5846,168,352108,352,4436,10,972,WASHINGTON          WASHINGTON          
5847,168,352108,352,4366,10,935,WASHINGTON          MIDWAY              
5848,168,352108,352,4496,10,967,VALLEY              MIDWAY              
5849,168,352108,352,4609,10,1053,GRAND               FOXDALE/GAYLAND     
5850,168,352108,352,4661,10,1053,GRAND               FAIRDALE/FERNWOOD   
5851,168,352108,352,4676,10,1053,GRAND               ROSE                
5852,168,352108,352,4717,10,1114,GRAND               HARDING             
5853,168,352108,352,4751,10,1107,GRAND               OHIO                
5854,168,352108,352,4767,10,1107,GRAND               ASH                 
5855,168,352108,352,4780,10,1149,S BEECH             GRAND               
5856,168,352108,352,4799,10,1149,DATE                GRAND               
5857,168,352108,352,4820,10,1134,FIG                 GRAND               
5858,168,352108,352,4841,10,1134,GRAND               VALLEY BLVD         
5859,168,352108,352,4868,10,1165,GRAND               JUNIPER             
5860,168,352108,352,4889,10,1189,GRAND               BROADWAY            
5861,168,352108,352,4901,10,1200,N MAPLE             GRAND               
5862,168,352108,352,4927,10,1214,ORANGE              GRAND               
5863,168,352108,352,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
5864,169,353107,353,4478,10,1006,AVENIDA RICARDO     zone connector      
5865,169,353107,353,4513,10,1006,CENTER              AVENIDA RICARDO     
5866,169,353107,353,4590,10,1079,NORDAHL             CENTER              
5867,169,353107,353,4675,10,1066,MISSION             NORDAHL/CITRACADO   
5868,169,353107,353,4769,10,1113,AUTOPARK            VINEYARD            
5869,169,353107,353,4843,10,1176,AUTOPARK            CITRACADO           
5870,169,353107,353,4955,10,1176,DRIVEWAY            CITRACADO           
5871,169,353107,353,5061,10,1206,CITRACADO           ANDREASON           
5872,169,353107,353,5028,10,1241,ENTERPRISE          ANDREASON           
5873,169,353107,353,5066,10,1241,HARMONY GROVE       HOWARD              
5874,169,353107,353,5088,10,1259,HARMONY GROVE       HALE                
5875,169,353107,353,5060,10,1259,HALE                CASA GRANDE MHP     
5876,169,353107,353,5048,10,1259,09TH                DRIVEWAY            
5877,169,353107,353,5021,10,1223,VALLEY              AUTOPARK            
5878,169,353107,353,5007,10,1252,VALLEY              LAMBAR/PLAZA LAS PAL
5879,169,353107,353,4983,10,1244,VALLEY              DEL DIOS HWY        
5880,169,353107,353,4969,10,1231,DRIVEWAY            VALLEY              
5881,169,353107,353,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
5882,169,353107,353,4957,10,1222,CENTRE CITY         02ND                
5883,169,353107,353,4931,7,1224,02ND                ESCONDIDO           
5884,169,353107,353,4909,10,1196,BROADWAY            02ND                
5885,169,353107,353,4841,10,1134,GRAND               VALLEY BLVD         
5886,169,353107,353,4805,10,1151,VALLEY BLVD         VALLEY              
5887,169,353107,353,4781,10,1134,VALLEY              PENNSYLVANIA        
5888,170,353207,353,4781,10,1134,VALLEY              PENNSYLVANIA        
5889,170,353207,353,4805,10,1151,VALLEY BLVD         VALLEY              
5890,170,353207,353,4850,10,1151,VALLEY              JUNIPER             
5891,170,353207,353,10534,10,1166,VALLEY              unknown             
5892,170,353207,353,4896,7,1166,ESCONDIDO           VALLEY              
5893,170,353207,353,4913,9,1183,DRIVEWAY            ORANGE              
5894,170,353207,353,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
5895,170,353207,353,4969,10,1231,DRIVEWAY            VALLEY              
5896,170,353207,353,4983,10,1244,VALLEY              DEL DIOS HWY        
5897,170,353207,353,5007,10,1252,VALLEY              LAMBAR/PLAZA LAS PAL
5898,170,353207,353,5021,10,1223,VALLEY              AUTOPARK            
5899,170,353207,353,5048,10,1259,09TH                DRIVEWAY            
5900,170,353207,353,5060,10,1259,HALE                CASA GRANDE MHP     
5901,170,353207,353,5088,10,1259,HARMONY GROVE       HALE                
5902,170,353207,353,5066,10,1241,HARMONY GROVE       HOWARD              
5903,170,353207,353,5028,10,1241,ENTERPRISE          ANDREASON           
5904,170,353207,353,5061,10,1206,CITRACADO           ANDREASON           
5905,170,353207,353,4955,10,1176,DRIVEWAY            CITRACADO           
5906,170,353207,353,4843,10,1176,AUTOPARK            CITRACADO           
5907,170,353207,353,4769,10,1113,AUTOPARK            VINEYARD            
5908,170,353207,353,4675,10,1066,MISSION             NORDAHL/CITRACADO   
5909,170,353207,353,4590,10,1079,NORDAHL             CENTER              
5910,170,353207,353,4513,10,1006,CENTER              AVENIDA RICARDO     
5911,170,353207,353,4478,10,1006,AVENIDA RICARDO     zone connector      
5912,171,354106,354,4783,10,1158,GLEN RIDGE          MTN VIEW            
5913,171,354106,354,4560,10,1036,BEAR VALLEY         GRAND               
5914,171,354106,354,4492,10,948,CITRUS              BEAR VALLEY         
5915,171,354106,354,4385,10,948,VALLEY              CITRUS              
5916,171,354106,354,4420,10,967,VALLEY              DRIVEWAY            
5917,171,354106,354,4448,10,1019,VALLEY              DRIVEWAY            
5918,171,354106,354,4496,10,967,VALLEY              MIDWAY              
5919,171,354106,354,4366,10,935,WASHINGTON          MIDWAY              
5920,171,354106,354,4300,10,921,MISSION             MIDWAY              
5921,171,354106,354,4230,10,949,LINCOLN             MIDWAY              
5922,171,354106,354,4271,10,949,LINCOLN             CAMELIA             
5923,171,354106,354,4332,10,984,ROSE                LINCOLN             
5924,171,354106,354,4395,10,943,LINCOLN             HARDING SB          
5925,171,354106,354,4425,10,984,LINCOLN             RAMP                
5926,171,354106,354,4562,10,1048,FIG                 DRIVEWAY            
5927,171,354106,354,4621,10,1089,FIG                 MISSION             
5928,171,354106,354,4652,10,1048,MISSION             GAMBLE              
5929,171,354106,354,4684,10,1062,BROADWAY            MISSION/BROADWAY    
5930,171,354106,354,4707,10,1118,ESCONDIDO           MISSION/ESCONDIDO   
5931,171,354106,354,4800,10,1163,ESCONDIDO           WASHINGTON          
5932,171,354106,354,4824,10,1163,ESCONDIDO           PARALLEL GLEN       
5933,171,354106,354,4896,7,1166,ESCONDIDO           VALLEY              
5934,171,354106,354,4913,9,1183,DRIVEWAY            ORANGE              
5935,171,354106,354,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
5936,172,354206,354,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
5937,172,354206,354,4897,10,1172,QUINCE              NORLAK              
5938,172,354206,354,4827,10,1135,QUINCE              WASHINGTON/QUINCE   
5939,172,354206,354,4813,10,1172,CENTRE CITY         WASHINGTON          
5940,172,354206,354,4800,10,1163,ESCONDIDO           WASHINGTON          
5941,172,354206,354,4707,10,1118,ESCONDIDO           MISSION/ESCONDIDO   
5942,172,354206,354,4684,10,1062,BROADWAY            MISSION/BROADWAY    
5943,172,354206,354,4652,10,1048,MISSION             GAMBLE              
5944,172,354206,354,4621,10,1089,FIG                 MISSION             
5945,172,354206,354,4572,10,1022,MISSION             DRIVEWAY            
5946,172,354206,354,4487,10,1022,ASH                 unknown             
5947,172,354206,354,4425,10,984,LINCOLN             RAMP                
5948,172,354206,354,4395,10,943,LINCOLN             HARDING SB          
5949,172,354206,354,4332,10,984,ROSE                LINCOLN             
5950,172,354206,354,4271,10,949,LINCOLN             CAMELIA             
5951,172,354206,354,4230,10,949,LINCOLN             MIDWAY              
5952,172,354206,354,4300,10,921,MISSION             MIDWAY              
5953,172,354206,354,4366,10,935,WASHINGTON          MIDWAY              
5954,172,354206,354,4496,10,967,VALLEY              MIDWAY              
5955,172,354206,354,4448,10,1019,VALLEY              DRIVEWAY            
5956,172,354206,354,4420,10,967,VALLEY              DRIVEWAY            
5957,172,354206,354,4385,10,948,VALLEY              CITRUS              
5958,172,354206,354,4492,10,948,CITRUS              BEAR VALLEY         
5959,172,354206,354,4623,10,1004,CITRUS              PATTERSON           
5960,172,354206,354,4728,10,1036,GLEN RIDGE          ORANGE GLEN HS      
5961,172,354206,354,4783,10,1158,GLEN RIDGE          MTN VIEW            
5962,173,355104,355,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
5963,173,355104,355,4957,10,1222,CENTRE CITY         02ND                
5964,173,355104,355,4931,7,1224,02ND                ESCONDIDO           
5965,173,355104,355,4909,10,1196,BROADWAY            02ND                
5966,173,355104,355,4841,10,1134,GRAND               VALLEY BLVD         
5967,173,355104,355,4805,10,1151,VALLEY BLVD         VALLEY              
5968,173,355104,355,4781,10,1134,VALLEY              PENNSYLVANIA        
5969,173,355104,355,4750,10,1122,VALLEY              ELM                 
5970,173,355104,355,4685,10,1063,ASH                 VALLEY              
5971,173,355104,355,4643,10,1083,HARDING             VALLEY              
5972,173,355104,355,4589,10,1009,ROSE                VALLEY              
5973,173,355104,355,4496,10,967,VALLEY              MIDWAY              
5974,173,355104,355,4448,10,1019,VALLEY              DRIVEWAY            
5975,173,355104,355,4420,10,967,VALLEY              DRIVEWAY            
5976,173,355104,355,4385,10,948,VALLEY              CITRUS              
5977,173,355104,355,4347,10,948,VALLEY              EASTWOOD MEADOWS MHP
5978,173,355104,355,4327,10,948,VALLEY              HERITAGE PARK APTS. 
5979,173,355104,355,4260,10,933,WANEK               VALLEY              
5980,173,355104,355,4219,10,926,ramp SR-125 SB      VALLEY              
5981,173,355104,355,4182,10,926,DIMAIO              EL NORTE            
5982,173,355104,355,4178,10,891,VISTA VERDE         EL NORTE            
5983,173,355104,355,4202,10,891,THOMAS              EL NORTE            
5984,173,355104,355,4212,10,891,EL NORTE            FRIENDLY HILLS MHP  
5985,173,355104,355,4252,10,891,CONWAY              EL NORTE            
5986,173,355104,355,4311,10,975,EL NORTE            ASH                 
5987,173,355104,355,4376,10,952,EL NORTE            N IVY               
5988,173,355104,355,4422,10,952,BROADWAY            EL NORTE            
5989,173,355104,355,4489,10,1003,BROADWAY            ESPANAS GLEN        
5990,173,355104,355,4591,10,1003,BROADWAY            LINCOLN AVE         
5991,173,355104,355,4653,10,1062,BROADWAY            W CREST             
5992,173,355104,355,4684,10,1062,BROADWAY            MISSION/BROADWAY    
5993,173,355104,355,4722,10,1108,DRIVEWAY            BROADWAY            
5994,173,355104,355,4772,10,1133,BROADWAY            WASHINGTON/BROADWAY 
5995,173,355104,355,4800,10,1163,ESCONDIDO           WASHINGTON          
5996,173,355104,355,4813,10,1172,CENTRE CITY         WASHINGTON          
5997,173,355104,355,4827,10,1135,QUINCE              WASHINGTON/QUINCE   
5998,173,355104,355,4897,10,1172,QUINCE              NORLAK              
5999,173,355104,355,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
6000,174,356103,356,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
6001,174,356103,356,4897,10,1172,QUINCE              NORLAK              
6002,174,356103,356,4827,10,1135,QUINCE              WASHINGTON/QUINCE   
6003,174,356103,356,4747,10,1112,QUINCE              MISSION/QUINCE      
6004,174,356103,356,4779,10,1112,MISSION             ROCK SPRINGS        
6005,174,356103,356,4687,10,1042,LINCOLN             DRIVEWAY            
6006,174,356103,356,4674,10,1042,LINCOLN             AVOCADO             
6007,174,356103,356,4660,10,1042,MORNING VIEW        LINCOLN             
6008,174,356103,356,4535,10,980,MORNING VIEW        1312                
6009,174,356103,356,4433,10,980,MORNING VIEW        MORNINGVIEW TERRACE 
6010,174,356103,356,4325,10,959,EL NORTE            DRIVEWAY            
6011,174,356103,356,4397,10,959,EL NORTE            LAS VILLAS          
6012,174,356103,356,4432,10,1015,EL NORTE            ESCONDIDO           
6013,174,356103,356,4539,10,1034,ESCONDIDO           DECATEAUR           
6014,174,356103,356,4628,10,1034,ESCONDIDO           LINCOLN AVE         
6015,174,356103,356,4707,10,1118,ESCONDIDO           MISSION/ESCONDIDO   
6016,174,356103,356,4800,10,1163,ESCONDIDO           WASHINGTON          
6017,174,356103,356,4824,10,1163,ESCONDIDO           PARALLEL GLEN       
6018,174,356103,356,4896,7,1166,ESCONDIDO           VALLEY              
6019,174,356103,356,4913,9,1183,DRIVEWAY            ORANGE              
6020,174,356103,356,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
6021,175,357105,357,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
6022,175,357105,357,4897,10,1172,QUINCE              NORLAK              
6023,175,357105,357,4827,10,1135,QUINCE              WASHINGTON/QUINCE   
6024,175,357105,357,4813,10,1172,CENTRE CITY         WASHINGTON          
6025,175,357105,357,4800,10,1163,ESCONDIDO           WASHINGTON          
6026,175,357105,357,4772,10,1133,BROADWAY            WASHINGTON/BROADWAY 
6027,175,357105,357,4722,10,1108,DRIVEWAY            BROADWAY            
6028,175,357105,357,4684,10,1062,BROADWAY            MISSION/BROADWAY    
6029,175,357105,357,4653,10,1062,BROADWAY            W CREST             
6030,175,357105,357,4591,10,1003,BROADWAY            LINCOLN AVE         
6031,175,357105,357,4489,10,1003,BROADWAY            ESPANAS GLEN        
6032,175,357105,357,4422,10,952,BROADWAY            EL NORTE            
6033,175,357105,357,4376,10,952,EL NORTE            N IVY               
6034,175,357105,357,4311,10,975,EL NORTE            ASH                 
6035,175,357105,357,4252,10,891,CONWAY              EL NORTE            
6036,175,357105,357,4212,10,891,EL NORTE            FRIENDLY HILLS MHP  
6037,175,357105,357,4202,10,891,THOMAS              EL NORTE            
6038,175,357105,357,4178,10,891,VISTA VERDE         EL NORTE            
6039,175,357105,357,4182,10,926,DIMAIO              EL NORTE            
6040,175,357105,357,4219,10,926,ramp SR-125 SB      VALLEY              
6041,175,357105,357,4260,10,933,WANEK               VALLEY              
6042,175,357105,357,4327,10,948,VALLEY              HERITAGE PARK APTS. 
6043,175,357105,357,4347,10,948,VALLEY              EASTWOOD MEADOWS MHP
6044,175,357105,357,4385,10,948,VALLEY              CITRUS              
6045,175,357105,357,4420,10,967,VALLEY              DRIVEWAY            
6046,175,357105,357,4448,10,1019,VALLEY              DRIVEWAY            
6047,175,357105,357,4496,10,967,VALLEY              MIDWAY              
6048,175,357105,357,4589,10,1009,ROSE                VALLEY              
6049,175,357105,357,4643,10,1083,HARDING             VALLEY              
6050,175,357105,357,4685,10,1063,ASH                 VALLEY              
6051,175,357105,357,4750,10,1122,VALLEY              ELM                 
6052,175,357105,357,4781,10,1134,VALLEY              PENNSYLVANIA        
6053,175,357105,357,4805,10,1151,VALLEY BLVD         VALLEY              
6054,175,357105,357,4850,10,1151,VALLEY              JUNIPER             
6055,175,357105,357,10534,10,1166,VALLEY              unknown             
6056,175,357105,357,4896,7,1166,ESCONDIDO           VALLEY              
6057,175,357105,357,4913,9,1183,DRIVEWAY            ORANGE              
6058,175,357105,357,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
6059,176,358106,358,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
6060,176,358106,358,4897,10,1172,QUINCE              NORLAK              
6061,176,358106,358,4827,10,1135,QUINCE              WASHINGTON/QUINCE   
6062,176,358106,358,4813,10,1172,CENTRE CITY         WASHINGTON          
6063,176,358106,358,4800,10,1163,ESCONDIDO           WASHINGTON          
6064,176,358106,358,4772,10,1133,BROADWAY            WASHINGTON/BROADWAY 
6065,176,358106,358,4722,10,1108,DRIVEWAY            BROADWAY            
6066,176,358106,358,4684,10,1062,BROADWAY            MISSION/BROADWAY    
6067,176,358106,358,4653,10,1062,BROADWAY            W CREST             
6068,176,358106,358,4591,10,1003,BROADWAY            LINCOLN AVE         
6069,176,358106,358,4489,10,1003,BROADWAY            ESPANAS GLEN        
6070,176,358106,358,4422,10,952,BROADWAY            EL NORTE            
6071,176,358106,358,4432,10,1015,EL NORTE            ESCONDIDO           
6072,176,358106,358,4397,10,959,EL NORTE            LAS VILLAS          
6073,176,358106,358,4325,10,959,EL NORTE            DRIVEWAY            
6074,176,358106,358,4299,10,959,EL NORTE            IRIS                
6075,176,358106,358,4250,10,960,EL NORTE            SEVEN OAKS          
6076,176,358106,358,4227,10,903,NUTMEG/NORDAHL      EL NORTE            
6077,176,358106,358,4197,10,906,EL NORTE            REES                
6078,176,358106,358,4177,10,905,EL NORTE            LAS PALMAS/MTN SHADO
6079,176,358106,358,4138,10,876,EL NORTE            BENNETT             
6080,176,358106,358,4113,10,879,COUNTRY CLUB        EL NORTE            
6081,176,358106,358,4088,10,825,COUNTRY CLUB        ESC COUNTRY CLUB    
6082,176,358106,358,4104,10,876,GARY                COUNTRY CLUB        
6083,176,358106,358,4080,10,825,LA BREA             COUNTRY CLUB        
6084,176,358106,358,4086,10,837,NUTMEG              COUNTRY CLUB        
6085,176,358106,358,4084,10,837,COUNTRY CLUB        MONTEGO             
6086,176,358106,358,4062,10,827,VILLAGE             COUNTRY CLUB        
6087,176,358106,358,4059,10,827,COUNTRY CLUB        EASTRIDGE           
6088,176,358106,358,4049,10,851,COUNTRY CLUB        IRIS                
6089,176,358106,358,4071,10,840,BROADWAY            VILLAGE RD          
6090,176,358106,358,4099,10,840,STANLEY             BROADWAY            
6091,176,358106,358,4131,10,865,BROADWAY            VISTA               
6092,176,358106,358,4175,10,840,BROADWAY            QUAIL CREEK/BAHIA   
6093,176,358106,358,4208,10,840,BROADWAY            LESLIE              
6094,176,358106,358,4321,10,914,BUD QUADE           BROADWAY            
6095,176,358106,358,4422,10,952,BROADWAY            EL NORTE            
6096,176,358106,358,4489,10,1003,BROADWAY            ESPANAS GLEN        
6097,176,358106,358,4591,10,1003,BROADWAY            LINCOLN AVE         
6098,176,358106,358,4653,10,1062,BROADWAY            W CREST             
6099,176,358106,358,4684,10,1062,BROADWAY            MISSION/BROADWAY    
6100,176,358106,358,4722,10,1108,DRIVEWAY            BROADWAY            
6101,176,358106,358,4705,10,1108,PARK                JUNIPER             
6102,176,358106,358,4758,10,1133,WASHINGTON          JUNIPER             
6103,176,358106,358,4772,10,1133,BROADWAY            WASHINGTON/BROADWAY 
6104,176,358106,358,4857,10,1171,BROADWAY            PENNSYLVANIA        
6105,176,358106,358,10534,10,1166,VALLEY              unknown             
6106,176,358106,358,4896,7,1166,ESCONDIDO           VALLEY              
6107,176,358106,358,4913,9,1183,DRIVEWAY            ORANGE              
6108,176,358106,358,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
6109,177,359105,359,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
6110,177,359105,359,4897,10,1172,QUINCE              NORLAK              
6111,177,359105,359,4827,10,1135,QUINCE              WASHINGTON/QUINCE   
6112,177,359105,359,4813,10,1172,CENTRE CITY         WASHINGTON          
6113,177,359105,359,4800,10,1163,ESCONDIDO           WASHINGTON          
6114,177,359105,359,4772,10,1133,BROADWAY            WASHINGTON/BROADWAY 
6115,177,359105,359,4722,10,1108,DRIVEWAY            BROADWAY            
6116,177,359105,359,4684,10,1062,BROADWAY            MISSION/BROADWAY    
6117,177,359105,359,4653,10,1062,BROADWAY            W CREST             
6118,177,359105,359,4591,10,1003,BROADWAY            LINCOLN AVE         
6119,177,359105,359,4489,10,1003,BROADWAY            ESPANAS GLEN        
6120,177,359105,359,4422,10,952,BROADWAY            EL NORTE            
6121,177,359105,359,4321,10,914,BUD QUADE           BROADWAY            
6122,177,359105,359,4208,10,840,BROADWAY            LESLIE              
6123,177,359105,359,4175,10,840,BROADWAY            QUAIL CREEK/BAHIA   
6124,177,359105,359,4131,10,865,BROADWAY            VISTA               
6125,177,359105,359,4099,10,840,STANLEY             BROADWAY            
6126,177,359105,359,4071,10,840,BROADWAY            VILLAGE RD          
6127,177,359105,359,4049,10,851,COUNTRY CLUB        IRIS                
6128,177,359105,359,4059,10,827,COUNTRY CLUB        EASTRIDGE           
6129,177,359105,359,4062,10,827,VILLAGE             COUNTRY CLUB        
6130,177,359105,359,4084,10,837,COUNTRY CLUB        MONTEGO             
6131,177,359105,359,4086,10,837,NUTMEG              COUNTRY CLUB        
6132,177,359105,359,4080,10,825,LA BREA             COUNTRY CLUB        
6133,177,359105,359,4104,10,876,GARY                COUNTRY CLUB        
6134,177,359105,359,4088,10,825,COUNTRY CLUB        ESC COUNTRY CLUB    
6135,177,359105,359,4113,10,879,COUNTRY CLUB        EL NORTE            
6136,177,359105,359,4138,10,876,EL NORTE            BENNETT             
6137,177,359105,359,4177,10,905,EL NORTE            LAS PALMAS/MTN SHADO
6138,177,359105,359,4197,10,906,EL NORTE            REES                
6139,177,359105,359,4227,10,903,NUTMEG/NORDAHL      EL NORTE            
6140,177,359105,359,4250,10,960,EL NORTE            SEVEN OAKS          
6141,177,359105,359,4299,10,959,EL NORTE            IRIS                
6142,177,359105,359,4325,10,959,EL NORTE            DRIVEWAY            
6143,177,359105,359,4397,10,959,EL NORTE            LAS VILLAS          
6144,177,359105,359,4432,10,1015,EL NORTE            ESCONDIDO           
6145,177,359105,359,4422,10,952,BROADWAY            EL NORTE            
6146,177,359105,359,4489,10,1003,BROADWAY            ESPANAS GLEN        
6147,177,359105,359,4591,10,1003,BROADWAY            LINCOLN AVE         
6148,177,359105,359,4653,10,1062,BROADWAY            W CREST             
6149,177,359105,359,4684,10,1062,BROADWAY            MISSION/BROADWAY    
6150,177,359105,359,4722,10,1108,DRIVEWAY            BROADWAY            
6151,177,359105,359,4705,10,1108,PARK                JUNIPER             
6152,177,359105,359,4758,10,1133,WASHINGTON          JUNIPER             
6153,177,359105,359,4772,10,1133,BROADWAY            WASHINGTON/BROADWAY 
6154,177,359105,359,4857,10,1171,BROADWAY            PENNSYLVANIA        
6155,177,359105,359,10534,10,1166,VALLEY              unknown             
6156,177,359105,359,4896,7,1166,ESCONDIDO           VALLEY              
6157,177,359105,359,4913,9,1183,DRIVEWAY            ORANGE              
6158,177,359105,359,4944,6,1210,TRANSIT CENTER      ESCONDIDO           
6159,178,371107,371,5705,10,1620,DAY                 VERMONT             
6160,178,371107,371,5710,10,1620,DAY                 MAIN                
6161,178,371107,371,5690,10,1622,15TH                MAIN                
6162,178,371107,371,5687,10,1610,MAIN                14TH                
6163,178,371107,371,5650,10,1578,MAIN                11TH                
6164,178,371107,371,5579,10,1475,PINE                OLIVE               
6165,178,371107,371,5493,10,1455,CEDAR               PINE                
6166,178,371107,371,5461,10,1455,SR-78               unknown             
6167,178,371107,371,5414,10,1411,WEEKEND VILLA       SR-78               
6168,178,371107,371,5402,10,1412,SR-78               INDIAN OAKS         
6169,178,371107,371,5385,10,1411,HORIZON VIEW        SR-78               
6170,178,371107,371,5307,10,1375,SAN PASQUAL VALLEY  ORANGE GROVE        
6171,178,371107,371,5274,10,1374,SAN PASQUAL ACADEMY SAN PASQUAL VALLEY  
6172,178,371107,371,5264,10,1352,BANDY CANYON        SAN PASQUAL VALLEY  
